id,nom,marque,caracteristiques,prix,Accessoires inclus,Alimentation,Alimentation redondante,Appareils intégrés,Bande cellulaire,Bande de fréquence,Batterie,Budget PoE,Caméras IP prises en charge,Capacité,Capacité d'alimentation,Caractéristiques,Catégorie,Compatibilité TTA,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs (deuxième extrémité),Connecteurs d'entrée,Conçu pour,Couleur,Courant électrique max.,Câble,Dimensions d'ordinateur portable prises en charge,Disque dur,Disque(s) dur(s) pris en charge,Distance de transfert max.,Débit de transfert de données,Débit de transfert max.,Détails du dispositif d'alimentation,Fonctionnalité VoIP,Fonctionne avec Chromebook,Fonctions,Format,Format de compression,Fourni avec,Fréquence d'images,Garantie du fabricant,Génération,Hauteur (unités de rack),Informations sur la licence,Interface de station d'accueil,Interfaces de téléphonie,Interfaces vidéo,Intérieur / Extérieur,Localisation,Longueur,Longueur du câble,Matériau du produit,Moyen de transmission,Mémoire flash,Nbre de licences,Nombre d'utilisateurs KVM,Nombre de modules de serveurs lames pris en charge,Nombre de ports,Nombre de ports WAN,Normes de conformité,Normes environnementales,Performances,Poids,Ports,Ports auxiliaires,Positionnement/montage,Power Over Ethernet (PoE),Prise en charge de l'alimentation sous Ethernet (PoE),Prise en charge fournie,Processeur,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole cellulaire,Protocole de Routage,Protocole de gestion à distance,Protocole de liaison de données,Protocole réseau / transport,Protocoles VoIP,Périphérique d'alimentation,Quantité emballée,RAM,Référence équivalente à celle du fabricant d'origine,Réseaux,Résolution d'image,Services inclus,Sous-type,Support de cadre Jumbo,Système TV,Système d'exploitation requis,Taille de la table d'adresses MAC,Tarification de licence,Technologie,Tension,Tension d'entrée,Tension de sortie,Tension fournie,Tension requise,Type,Type d'interface (bus),Type de Produit,Type de boîtier,Type de câblage,Type de fibres optiques,Type de mise à niveau,Type de mémoire,Type de prise,Type de tarification,Vitesse,Vérification de l'Intégrité des Données
5086109,Cisco Catalyst 9200L,CISCO,Network Essentials - commutateur - C3 - Géré - 48 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+ - Montable sur rack - PoE+,7430.56,,CA 100-240 V - alimentation non installée,,,,,,,,Réseaux virtuels: 1 ¦ Adresses MAC: 16000 ¦ Routes IPv4: 11000 ¦ Entrées de table de routage IPv4: 3000 ¦ Entrées de table de routage IPv6: 1500 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle ACL: 1500 ¦ Entrées FNF: 16000 ¦ Interfaces virtuelles commutées (SVI): 512 ¦ Files d'attente par port (sortie): 8,,"Routage EIGRP Stub, Rapid PVST+, SRR, RSPAN, CoS, FNF, prise en charge DSCP, prise en charge de MACsec, tampon de paquet 6 MB, CoPP, SSM, Blue Beacon LED, EEE, SPAN, EEM, PIM, FHS, support PVLAN, Superior QoS, CIR",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3at, IEEE 802.3bz",,"Bande passante d'empilage: 80 Gbps ¦ Capacité de commutation: 176 Gbps ¦ Taux de transfert: 261,9 Mpps",5.5 kg,48 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+,,,PoE+,,,,,,,"OSPF, RIP, VRRP, routage à base de règles (PBR), MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, NETCONF, RESTCONF",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,,,,,,,,,,,,Montable sur rack,,,,,,,,
2610605,TP-LINK 5-port Gigabit Desktop Switch,TP-LINK,TP-LINK 5-port Gigabit Desktop Switch,17.31,,CA 120/230 V (50/60 Hz),,,,,,,,,,"Contrôle du flux, auto-négociation, auto-uplink (MDI/MDI-X auto), IGMP snooping, stockage et retransmission, montage mural possible, QoS, sans ventilateur",,,"UNIX, Apple MacOS, Novell NetWare, Linux, Microsoft Windows 98SE/2000/NT/ME/XP/Vista/7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3x, IEEE 801.1p",,,,5 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,9KB,,,,,,,,,,,,,,,,,,,,,,
4980412,Cisco Catalyst 9200L,CISCO,Network Essentials - commutateur - C3 - 24 x 10/100/1000 (PoE+) + 4 x SFP+ 10 Go (liaison montante) - Montable sur rack - PoE+ (740 W),4304.85,,CA 100-240 V (50 - 60 Hz),En option,,,,,740 W,,Réseaux virtuels: 1 ¦ Routes IPv4: 11000 ¦ Entrées de table de routage IPv4: 3000 ¦ Entrées de table de routage IPv6: 1500 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle ACL: 1500 ¦ Entrées FNF: 16000 ¦ Prise en charge de VLAN: 1024 ¦ Interfaces virtuelles commutées (SVI): 512 ¦ Files d'attente matérielles QoS par port: 8,,"QoS, technologie Cisco StackWise, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, prise en charge DSCP, prise en charge de MACsec, tampon de paquet 6 MB, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3at, IEEE 802.3bz",,"Bande passante d'empilage: 80 Gbps ¦ Capacité de commutation: 128 Gbps ¦ Taux de transfert: 190,4 Mpps",5.5 kg,24 x 10/100/1000 (PoE+) + 4 x SFP+ 10 Go (liaison montante),,,PoE+,,,,,,,"OSPF, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, CLI, NETCONF, RESTCONF",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
6233065,Cisco Catalyst 9200L,CISCO,Network Essentials - commutateur - C3 - Géré - 48 x 10/100/1000 (PoE+) + 4 x SFP+ 10 Go (liaison montante) - Montable sur rack - PoE+ (370 W),6409.78,,CA 100-240 V (50 - 60 Hz),En option,,,,,370 W,,Réseaux virtuels: 1 ¦ Routes IPv4: 11000 ¦ Entrées de table de routage IPv4: 3000 ¦ Entrées de table de routage IPv6: 1500 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle ACL: 1500 ¦ Entrées FNF: 16000 ¦ Prise en charge de VLAN: 1024 ¦ Interfaces virtuelles commutées (SVI): 512 ¦ Files d'attente matérielles QoS par port: 8 ¦ Taille de tampon de paquet: 6 Mo,,"Prise en charge d'ACL, QoS, Rapid PVST+, SRR, prise en charge de PXE, Energy Efficient Ethernet, CoS, FNF, authentification 802.1x, prise en charge DSCP, prise en charge de MACsec, CoPP, Blue Beacon LED, ZTP, démarrage sécurisé, PIM, FHS, support PVLAN, CIR, Cisco StackWise-80 technology, module Cisco Trust Anchor, Cisco UADP 2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.1ab (LLDP), IEEE 802.3at, IEEE 802.3bz",,"Bande passante d'empilage: 80 Gbps ¦ Capacité de commutation: 176 Gbps ¦ Taux de transfert: 130,95 Mpps ¦ Capacité de commutation avec empilement: 256 Gbps ¦ Taux de transfert avec empilement: 190 Mpps",4.8 kg,48 x 10/100/1000 (PoE+) + 4 x SFP+ 10 Go (liaison montante),,,PoE+,,,,,,,"OSPF, RIP, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, EIGRP for IPv6, OSPFv3, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, CLI, NETCONF, RESTCONF, IPv4, IPv6, YANG",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
5300915,Cisco Catalyst 9300L,CISCO,Network Essentials - commutateur - C3 - 48 x 10/100/1000 (PoE+) + 4 x SFP+ 10 Go (liaison montante) - Montable sur rack - PoE+ (505 W),9930.94,,CA 120/230 V (50 - 60 Hz),En option,,,,,505 W,,Routes IPv4: 32000 ¦ Routes IPv6: 16000 ¦ Échelle de multidiffusion: 8000 ¦ Entrées d'échelle QoS: 5120 ¦ Entrées d'échelle ACL: 5120 ¦ Ports routés: 416 ¦ Prise en charge de VLAN: 4094 ¦ Interfaces virtuelles commutées (SVI): 1000,,"QoS, technologie Cisco StackWise, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, tampon de paquet 16 Mo, prise en charge DSCP, prise en charge de MACsec, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3bz",,"Capacité de commutation avec empilement: 496 Gbps ¦ Capacité de commutation: 176 Gbps ¦ Taux de transfert: 130,95 Mpps ¦ Taux de transfert avec empilement: 369,05 Mpps",7.03 kg,48 x 10/100/1000 (PoE+) + 4 x SFP+ 10 Go (liaison montante),,,PoE+,,,,,,,"OSPF, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, CLI, NETCONF, RESTCONF",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,32 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
5629283,Cisco Catalyst 1000-8P-2G-L,CISCO,8P-2G-L - Commutateur - Géré - 4 x 10/100/1000 (PoE+) + 4 x 10/100/1000 + 2 x SFP Gigabit combo (liaison montante) - Montable sur rack - PoE+ (67 W),760.11,,CA 120/230 V (50 - 60 Hz),,,,,,67 W,,Adresses MAC unicast: 15360 ¦ Routes directes unicast IPv4: 542 ¦ Routes indirectes unicast IPv4: 256 ¦ Routes directes unicast IPv6: 414 ¦ Routes indirectes unicast IPv6: 128 ¦ Routes IPv4 (statiques): 16 ¦ Routes IPv6 (statiques): 16 ¦ Routes IPv4 (multidiffusion): 1024 ¦ Groupes IPv6 (Multidiffusion): 1024 ¦ ACEs de sécurité IPv4/MAC: 600 ¦ ACEs de sécurité IPv6: 600 ¦ VLAN actifs: 256 ¦ ID de VLAN: 4094 ¦ Instances STP: 64 ¦ Sessions SPAN: 4 ¦ Paquet MTU-L3: 9198 octets,,"Prise en charge de BOOTP, prise en charge d'ARP, auto-uplink (MDI/MDI-X auto), IDS, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Prise en charge Dying Gasp, sFlow, DHCP snooping, prise en charge DTP, prise en charge PAgP, prise en charge d'ACL, QoS, UDLD, Rapid PVST+, sans ventilateur, SRR, prise en charge LACP, prise en charge LLDP, notification de l'adresse MAC, Energy Efficient Ethernet, MIB, CoS, authentification 802.1x, prise en charge DSCP, filtrage IGMP, Protection de la source IP, WTD, technologie SmartPort, VTP, STRG, AAA, UDP, proxy ARP, SPAN, détection de bouclage, MAB, BPDU Guard, NEAT",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3ah, IEEE 802.1ab (LLDP), IEEE 802.3at, IEEE 802.3az, Bluetooth 4.0, IEEE 802.1AX",,"Transfert de bande passante: 10 Gbps ¦ Commutation de bande passante: 20 Gbps ¦ Taux de transmission (paquets L3 de 64 octets): 14,88 Mpps",,4 x 10/100/1000 (PoE+) + 4 x 10/100/1000 + 2 x SFP Gigabit combo (liaison montante),,,PoE+,,,,,,,"IGMP, MLDv2, MLD, MSTP, RSTP, STP","SNMP 1, RMON 1, RMON 2, Telnet, SNMP 3, SNMP 2c, HTTP, TFTP, SSH, SSH-2, CLI, NTP, ICMP, DHCP, RSTP, TACACS+, RADIUS",,,,,,,,,,,Gigabit Ethernet,10 240 octets,,,,,,,,,,,,,,Montable sur rack,,,,,,,,
5066266,Cisco Catalyst 9200L,CISCO,Network Essentials - commutateur - C3 - 24 x 10/100/1000 + 4 x SFP+ 10 Go (liaison montante) - Montable sur rack,3447.86,,CA 100-240 V (50 - 60 Hz),En option,,,,,,,Réseaux virtuels: 1 ¦ Routes IPv4: 11000 ¦ Entrées de table de routage IPv4: 3000 ¦ Entrées de table de routage IPv6: 1500 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle ACL: 1500 ¦ Entrées FNF: 16000 ¦ Prise en charge de VLAN: 1024 ¦ Interfaces virtuelles commutées (SVI): 512 ¦ Files d'attente matérielles QoS par port: 8,,"QoS, technologie Cisco StackWise, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, prise en charge DSCP, prise en charge de MACsec, tampon de paquet 6 MB, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3bz",,"Bande passante d'empilage: 80 Gbps ¦ Capacité de commutation: 128 Gbps ¦ Taux de transfert: 190,4 Mpps",5 kg,24 x 10/100/1000 + 4 x SFP+ 10 Go (liaison montante),,,,,,,,,,"OSPF, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, CLI, NETCONF, RESTCONF",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
2332208,"TP-LINK 24-port 10/100M Switch, 24 10/100M RJ45 ports",TP-LINK,"TP-LINK 24-port 10/100M Switch, 24 10/100M RJ45 ports",49.82,,CA 120/230 V (50/60 Hz),,,,,,,,,,"Contrôle du flux, Fonction duplex intégral, auto-négociation, auto-uplink (MDI/MDI-X auto), stockage et retransmission, mode semi-duplex, sans ventilateur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3x",,"Capacité de commutation: 4,8 Gbps",,24 x 10/100,,,,,,,,,,,,,,,,,,,,,,,,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
5123263,NETGEAR GS305,NETGEAR,"Commutateur - non géré - 5 x 10/100/1000 - de bureau, fixation murale",24.73,,CA 120/230 V (50/60 Hz),,,,,,,,,,"Contrôle du flux, Energy Efficient Ethernet, boîtier métallique, fente de verrouillage de sécurité (câble de verrouillage vendu séparément), auto-négociation, auto-uplink (MDI/MDI-X auto), sans ventilateur, mémoire tampon de 128 Ko",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,"IEEE 802.3u, IEEE 802.3i, IEEE 802.3ab, IEEE 802.3az, IEEE 802.3x",,Largeur de bande: 10 Gbps ¦ Performances de transfert (taille de paquet 64 octets): 1 448 000 pps,240 g,5 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,9216 octets,,,2 000 entrées,,,,,,,,,,,,,,,,,,,
4882342,Zyxel GS1920-24HPv2,ZYXEL,24HPv2 - Commutateur - intelligent - 24 x 10/100/1000 (PoE+) + 4 x SFP Gigabit combiné + 4 x 10/100/1000 - Montable sur rack - PoE+ (375 W),249.17,,CA 120/230 V (50/60 Hz),,,,,,375 W,,Files d'attente matérielles QoS par port: 8,,"Contrôle du flux, prise en charge du réseau local (LAN) virtuel, IGMP snooping, prise en charge de Syslog, mise en miroir des ports, prise en charge DiffServ, filtrage par adresse MAC, contrôle de la tempête de Broadcast, prise en charge d'IPv6, filtrage par adresse IP, Multicast Storm Control, Unicast Storm Control, possibilité d'évolution vers de nouveaux micrologiciels, WFQ, technologie ZyXEL iStacking, Prise en charge de STP, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, QoS, support RADIUS, snooping MLD, relais DHCP, Port Security, interrupteur SNMP, client DHCP, MIB, MVR, GVRP, Double image du micrologiciel, SPQ, NDP, isolation des ports, CoS, proxy IGMP, authentification 802.1x, Duplicated Address Detection, administré sur le cloud, prise en charge DSCP, tampon de paquet 1,5 MB, ErrDisable Recovery, filtrage IGMP, réduction IGMP, prise en charge de VLAN sur protocole, Protection de l'UC, Protection de la source IP, Inspection ARP, ICMP, filtrage VLAN, Loop Guard, Voice VLAN, Private VLAN, Guest VLAN, WRR, MAC based VLAN, VLAN Tagging, VLAN basé sur le port, Unknown Storm Control, MRSTP, gel de MAC",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.1ab (LLDP), IEEE 802.3at, IEEE 802.3az",,Capacité de commutation: 56 Gbps ¦ Taux de transfert: 42 Mpps,3.8 kg,24 x 10/100/1000 (PoE+) + 4 x SFP Gigabit combiné + 4 x 10/100/1000,,,PoE+,,,,,,,"IGMPv2, IGMP, IGMPv3","SNMP 1, RMON 1, RMON 2, RMON 3, RMON 9, SNMP 3, SNMP 2c",,,,,,,,,,,Gigabit Ethernet,,,,16 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
7272337,HPE Networking Instant On 1830 48G 24p Class4 PoE 4SFP 370W Switch,HP ENT,"Commutateur - intelligent - 24 x 10/100/1000 + 24 x 10/100/1000 (PoE+) + 4 x Gigabit SFP - de bureau, Montable sur rack - PoE+ (370 W)",812.0,,CA 100-240 V (50/60 Hz),,,,,,370 W,,,,"Auto-détection par dispositif, tampon de paquet 1,5 MB, montage mural possible, fonction de diagnostic de câble, journal des événements, prise en charge de Syslog, support image double, EEE, SCP, Global Storm Control, BPDU Filter, DoS protection, contrôle du flux, IGMP snooping, Link Aggregation, prise en charge LLDP, protection de boucle, mise en miroir des ports, Prise en charge de STP, TPM, prise en charge du réseau local (LAN) virtuel, Port Scheduling, auto-négociation, auto-uplink (MDI/MDI-X auto), CoS, administré sur le cloud, client DHCP, possibilité d'évolution vers de nouveaux micrologiciels, QoS, prise en charge du protocole SNTP",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,Anglais / Europe,,,,,,,,,,,"IEEE 802.1p, IEEE 802.1Q, IEEE 802.3, IEEE 802.3ab, IEEE 802.3ad (LACP), IEEE 802.3u, IEEE 802.3x, IEEE 802.3z, IEEE 802.1ab (LLDP), IEEE 802.1D, IEEE 802.1w, IEEE 802.3ac, IEEE 802.3af, IEEE 802.3az, IEEE 802.3at",,Latence (100 Mops): 5.2 µs ¦ Latence (1 Gops): 2.8 µs ¦ Débit: 77.37 Mpps ¦ Capacité de commutation: 104 Gbps,4.94 kg,24 x 10/100/1000 + 24 x 10/100/1000 (PoE+) + 4 x Gigabit SFP,,,PoE+,,,,,,,"IGMP, IGMPv2","HTTP, HTTPS, ICMP, SNMP 1, SNMP 2c, SCP, TFTP",,,,,,,,,,,Gigabit Ethernet,9216 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
7272338,HPE Networking Instant On 1830 24G 2SFP Switch,HP ENT,"Commutateur - intelligent - 24 x 10/100/1000 + 2 x Gigabit SFP - de bureau, Montable sur rack",263.0,,CA 100-240 V (50/60 Hz),,,,,,,,,,"Auto-détection par dispositif, tampon de paquet 1,5 MB, sans ventilateur, montage mural possible, fonction de diagnostic de câble, journal des événements, prise en charge de Syslog, support image double, EEE, SCP, Global Storm Control, BPDU Filter, DoS protection, contrôle du flux, IGMP snooping, Link Aggregation, prise en charge LLDP, protection de boucle, mise en miroir des ports, Prise en charge de STP, TPM, prise en charge du réseau local (LAN) virtuel, Port Scheduling, auto-négociation, auto-uplink (MDI/MDI-X auto), CoS, administré sur le cloud, client DHCP, possibilité d'évolution vers de nouveaux micrologiciels, QoS, prise en charge du protocole SNTP",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,Anglais / Europe,,,,,,,,,,,"IEEE 802.1p, IEEE 802.1Q, IEEE 802.3, IEEE 802.3ab, IEEE 802.3ad (LACP), IEEE 802.3u, IEEE 802.3x, IEEE 802.3z, IEEE 802.1ab (LLDP), IEEE 802.1D, IEEE 802.1w, IEEE 802.3ac, IEEE 802.3af, IEEE 802.3az",,"Latence (100 Mops): 5.2 µs ¦ Latence (1 Gops): 2.8 µs ¦ Débit: 38,68 Mpps ¦ Capacité de commutation: 52 Gbps",2.49 kg,24 x 10/100/1000 + 2 x Gigabit SFP,,,,,,,,,,"IGMP, IGMPv2","HTTP, HTTPS, ICMP, SNMP 1, SNMP 2c, SCP, TFTP",,,,,,,,,,,Gigabit Ethernet,9216 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
1002245,D-Link DES 1008D,D-LINK,Link DES 1008D - Commutateur - non géré - 8 x 10/100 - de bureau,16.38,,,,,,,,,,,,"Contrôle du flux, auto-détection par dispositif, auto-négociation, auto-uplink (MDI/MDI-X auto), stockage et retransmission, filtrage par adresse MAC, mode semi-duplex, mode duplex intégral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe continentale,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3x",,"Bande passante de commutation: 1,6 Gbps",,8 x 10/100,,,,,,,,,,,,,,,,,,,,,,Fast Ethernet,,,,2 000 entrées,,,,,,,,,,,,,,,,,,,
8658375,Cisco Catalyst 1300-24P-4X,CISCO,24P-4X - Commutateur - C3 - Géré - 24 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+ - Montable sur rack - PoE+ (195 W),990.02,,CA 100-240 V (50 - 60 Hz),,,,,,195 W,,"Instances MSTP: 8 ¦ Instances RPVST+: 126 ¦ Groupes d'agrégation de liens: 8 ¦ Lien de ports d'agrégation: 8 ¦ ID de VLAN: 4093 ¦ Groupes de multidiffusion IGMP: 2000 ¦ Routes IPv4 (statiques): jusqu'à 990 ¦ Interfaces IPv4: 128 ¦ Règles ACL: 1024 ¦ Files d'attente prioritaires: 8 ¦ Taille de tampon de paquet: 1,5 Mo",,"Sans ventilateur, prise en charge du réseau local (LAN) virtuel, prise en charge du STP, gestion CLI, ATP, FHS, QoS, sFlow, routage dynamique, Zero-Touch Deployment, Port Security, Authentification Web, Address Resolution Protocol, Inspection ARP, Protection de la source IP, DHCP snooping, IPMB, NDP, garde de publicité pour routeur, guarde DHCPv6, routage de niveau 3, LAG, mise en miroir des ports, bouton écologique, EEE, RSTP, prise en charge MSTP, PVST+, RPVST+, LACP, prise en charge de VLAN sur protocole, MAC based VLAN, gestion VLAN, Private VLAN, PVE, Guest VLAN, GVRP, CPE VLAN, surveillance automatique VLAN, MVR, Tunnel Q-in-Q, TPID, GARP, UDLD, relais DHCP, serveur DHCP, IGMP snooping, interrogateur IGMP, proxy IGMP, prévention du blocage de l'HoL, détection de bouclage, support ACL, prise en charge de BOOTP, UDP, haute disponibilité, authentification d'adresse MAC, BPDU Guard, STP Root Guard, garde boucle STP, DAI, protection DoS, SCT, SSD, systèmes fiables, contrôle de la tempête de Broadcast, Multicast Storm Control, Storm Control, Unicast Storm Control, Unknown Storm Control, protection contre les attaques de Déni de Service, WRR, ToS, DSCP based CoS, prise en charge DiffServ, congestion TCP, optimisation du trafic iSCSI, path MTU discovery, DAD, Garde RA, snooping MLD, proxy MLD, serveur Telnet, client DNS, client Telnet, client DHCP, protocole Cisco NG PnP, double pile IPv4 et IPv6, miroir VLAN, RSPAN, SCP, pare-éclats, intégrité du démarrage, PoE persistant, programmation de PoE, fonctionnement du port en fonction du temps, détection de la longueur de câble, LLDP, LLDP-MED, bouton de réinitialisation",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.1x, IEEE 802.3az, IEEE 802.1D, IEEE 802.1w, IEEE 802.1s, IEEE 802.3ad (LACP), IEEE 802.1Q, IEEE 802.1p, IEEE 802.3, IEEE 802.3ab, IEEE 802.3ae, IEEE 802.3an, IEEE 802.3u, IEEE 802.3x, IEEE 802.3z, IEEE 802.3af, IEEE 802.3at",,"Taux de transfert (paquets de 64 octets): 95,23 Mpps ¦ Capacité de commutation: 128 Gbps",3.68 kg,24 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+,,,PoE+,,,,,,,"STP, routage IP statique, RSTP, MSTP, IGMP, IGMPv2, IGMPv3, CIDR, RIP-2, routage à base de règles (PBR), MLD, MLDv2, Bounjour","CLI, SNMP, Telnet, SSH, SSH-2, DHCP, SCP, HTTPS, HTTP, ICMP, TFTP, Syslog, SNMP 2c, SNMP 3, RMON, RADIUS",,,,,,,,,,,Gigabit Ethernet,9000 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
1002248,D-Link DGS 1008D,D-LINK,Link DGS 1008D - Commutateur - non géré - 8 x 10/100/1000 - de bureau,23.16,,,,,,,,,,,,"Contrôle du flux, auto-détection par dispositif, auto-négociation, auto-uplink (MDI/MDI-X auto), stockage et retransmission, filtrage par adresse MAC, mode semi-duplex, mode duplex intégral, QoS, fonction de diagnostic de câble, technologie D-Link Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe continentale,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x",,Bande passante de commutation: 16 Gbps,,8 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,9000 octets,,,4 000 entrées,,,,,,,,,,,,,,,,,,,
